 -0.59588423	  0.26978862	  0.75639678
  0.53226689	 -0.07689360	  0.84307730
 -0.25278582	 -0.88148968	  0.39884243
 -0.75678194	 -0.65022827	  0.06696484
 -0.50347005	 -0.27623372	  0.81866528
  0.62626199	 -0.62793872	  0.46204858
  0.09636532	  0.43018802	  0.89758119
  0.25259754	 -0.36741283	  0.89509904
 -0.93852584	  0.29567166	  0.17817831
  0.29711176	  0.08442141	  0.95110337
  0.89225650	  0.44868210	  0.05062329
 -0.60317216	 -0.36188952	  0.71078782
 -0.26831560	 -0.28913600	  0.91891627
 -0.99557515	  0.06533726	  0.06753640
 -0.69699838	 -0.25726196	  0.66933515
  0.51619580	 -0.23506443	  0.82358158
 -0.15360620	  0.91055338	  0.38379379
 -0.37831375	  0.79226300	  0.47874632
  0.62844002	  0.30539113	  0.71540156
  0.36375324	  0.77270370	  0.52020436
  0.27610457	 -0.21937395	  0.93575709
 -0.36398138	 -0.37091878	  0.85436340
 -0.42583653	  0.47945706	  0.76732273
 -0.16449926	 -0.77046139	  0.61589710
  0.20962386	 -0.80141131	  0.56017654
  0.54788757	  0.58745022	  0.59558496
 -0.99625333	 -0.07484827	  0.04332476
 -0.50795627	 -0.64557638	  0.57027325
  0.46733140	  0.53038039	  0.70731747
  0.73629632	  0.22432209	  0.63839434
 -0.26304672	 -0.81072372	  0.52300428
  0.61779423	  0.63134144	  0.46876249
 -0.61904697	 -0.64321230	  0.45062045
  0.82904545	  0.27230762	  0.48839758
 -0.61255363	 -0.19315445	  0.76646553
 -0.24127291	 -0.47103767	  0.84847563
  0.42107466	  0.00456133	  0.90701451
 -0.88807976	  0.04142089	  0.45781944
  0.56965288	 -0.73441308	  0.36896209
 -0.10740402	  0.21627909	  0.97040596
 -0.85629094	 -0.25583054	  0.44868314
  0.35904815	 -0.45124688	  0.81698267
 -0.12083741	  0.58334450	  0.80318585
  0.02225775	 -0.91343713	  0.40637078
  0.58669452	 -0.45410738	  0.67050430
  0.95312434	  0.21914282	  0.20863946
  0.73874657	 -0.54160447	  0.40114599
 -0.89225304	  0.43379936	  0.12531009
 -0.23452989	  0.93969495	  0.24893599
  0.40955873	 -0.15200510	  0.89953104
  0.35790160	 -0.88363607	  0.30181738
  0.81999811	  0.14343854	  0.55410151
 -0.38697716	 -0.82023472	  0.42126439
 -0.31066042	 -0.94091839	  0.13476903
 -0.94114327	  0.10056811	  0.32270017
  0.68589089	 -0.65639335	  0.31416789
  0.20777014	 -0.97811151	  0.01137680
 -0.46872183	  0.33746940	  0.81634199
  0.41701049	 -0.64760993	  0.63773319
 -0.06942073	  0.36318452	  0.92912742
  0.38904151	  0.88213667	  0.26548372
  0.27026020	  0.39369914	  0.87861278
 -0.01251225	 -0.99273264	  0.11968859
 -0.61413157	 -0.54517793	  0.57063424
  0.36070397	 -0.75687156	  0.54501201
  0.01448411	 -0.02821697	  0.99949688
 -0.79591448	  0.47366466	  0.37704366
 -0.84182343	  0.33359662	  0.42431899
  0.76088153	  0.61820414	  0.19718757
 -0.48251801	 -0.41148715	  0.77321064
  0.80095034	  0.51159959	  0.31103763
 -0.65703970	  0.74784499	  0.09500898
 -0.37981318	  0.60904379	  0.69628128
  0.46277871	  0.87837597	  0.11954717
  0.15798798	  0.01904394	  0.98725738
 -0.02293690	 -0.76409646	  0.64469411
 -0.44769090	 -0.88029682	  0.15700434
  0.15720882	 -0.88365117	  0.44096031
 -0.52565084	 -0.85014915	  0.03062065
 -0.13465935	 -0.23005422	  0.96381633
 -0.64856626	 -0.75946389	  0.05075830
 -0.29630832	  0.94866981	  0.11057567
  0.00414809	  0.91702386	  0.39881078
  0.54020721	  0.08235624	  0.83749246
  0.61487548	 -0.75848439	  0.21593884
  0.17329071	  0.97357151	  0.14875770
  0.87602673	 -0.44456670	  0.18691608
 -0.04032279	 -0.46119640	  0.88638138
  0.75036369	  0.06537137	  0.65778486
  0.94981491	  0.09600696	  0.29771514
  0.83674880	 -0.43382992	  0.33413029
  0.07406900	  0.85005551	  0.52145893
  0.49973639	 -0.69925666	  0.51117871
  0.01594291	  0.98872632	  0.14888282
  0.17060505	 -0.63165335	  0.75624596
 -0.81373164	 -0.02346440	  0.58076694
 -0.71997795	 -0.10382973	  0.68618593
 -0.87488242	 -0.35261061	  0.33203391
 -0.38486432	  0.10121217	  0.91740697
 -0.93366506	 -0.29224333	  0.20703478
  0.00725005	 -0.17628342	  0.98431275
 -0.80292465	 -0.49614175	  0.33038670
  0.63076324	 -0.15745470	  0.75983271
 -0.33114871	  0.39859518	  0.85525576
 -0.73642100	  0.60036345	  0.31184584
  0.64312132	  0.00232382	  0.76576077
 -0.35627203	 -0.89131989	  0.28039098
  0.81954197	 -0.56391856	  0.10171935
  0.22192479	  0.81943906	  0.52845909
  0.29804848	  0.23626548	  0.92484903
  0.85253221	  0.49004807	  0.18177382
 -0.94114303	 -0.05066739	  0.33418949
  0.49575277	  0.70969519	  0.50056162
 -0.79991275	 -0.17158599	  0.57506334
 -0.25778113	 -0.59569973	  0.76071724
  0.66583428	  0.49730780	  0.55619212
 -0.36324810	  0.25329126	  0.89660156
 -0.43746935	  0.89714113	  0.06130552
 -0.92334632	 -0.37618967	  0.07689538
 -0.30354148	  0.88132222	  0.36212390
  0.05372126	 -0.83769952	  0.54348278
 -0.82363615	  0.52173926	  0.22228726
 -0.63850791	  0.48380786	  0.59852954
  0.52429663	 -0.84498836	  0.10539319
  0.98148581	 -0.19153128	  0.00116752
  0.18737979	  0.64511150	  0.74075634
  0.99552251	 -0.05204508	  0.07890653
  0.59164823	  0.80060649	  0.09477143
 -0.58069946	  0.61425984	  0.53429672
  0.45949911	 -0.52371589	  0.71734388
 -0.11765836	 -0.91609802	  0.38330267
  0.10861060	 -0.41855454	  0.90167391
  0.01097547	 -0.65828831	  0.75268588
  0.91459052	 -0.31272895	  0.25636845
 -0.05875026	  0.99819800	  0.01221325
 -0.61719462	  0.11931674	  0.77771095
  0.03496032	  0.27166113	  0.96175777
 -0.66056653	  0.71278773	  0.23576581
 -0.68026239	  0.34489353	  0.64675461
 -0.52977388	  0.82874846	  0.18032089
 -0.51164980	 -0.11811535	  0.85103657
  0.90381563	  0.24422795	  0.35138299
 -0.87329491	 -0.44137384	  0.20626471
  0.30781545	  0.86201394	  0.40271778
  0.64769664	  0.73063590	  0.21600981
